piece	file	part	measure	kind	offset	duration	end	beat	boundary	item	tie
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin I	45	long_note_starts_on_beat	0	2	2	1	1	D-5	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin I	45	long_note_starts_on_beat	2	2	4	1	3	C5	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin I	46	long_note_starts_on_beat	0	4	4	1	1,2,3	C5	start
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin I	47	long_note_starts_on_beat	0	4	4	1	1,2,3	C5	stop
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin I	48	long_note_starts_on_beat	0	2	2	1	1	E-5	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin I	48	long_note_starts_on_beat	2	2	4	1	3	E-5	start
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin I	49	long_note_starts_on_beat	1	2	3	1	2	D-5	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin I	50	long_note_starts_on_beat	1	2	3	1	2	B-4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin I	51	long_note_starts_on_beat	0	2	2	1	1	G4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin I	51	long_note_starts_on_beat	2	2	4	1	3	G4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin I	52	long_note_starts_on_beat	2	3/2	7/2	1	3	A4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin I	53	long_note_starts_on_beat	1	2	3	1	2	E-5	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin I	54	long_note_starts_on_beat	2	2	4	1	3	E5	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin I	55	long_note_starts_on_beat	0	2	2	1	1	E5	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin I	56	long_note_starts_on_beat	2	2	4	1	3	C5	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin I	57	long_note_starts_on_beat	2	3/2	7/2	1	3	E-5	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin I	58	long_note_starts_on_beat	0	4	4	1	1,2,3	C5	start
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin I	59	long_note_starts_on_beat	0	2	2	1	1	C5	stop
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin I	59	long_note_starts_on_beat	2	2	4	1	3	B4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	2	long_note_starts_on_beat	0	2	2	1	1	F4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	2	long_note_starts_on_beat	2	2	4	1	3	F4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	3	long_note_starts_on_beat	1	2	3	1	2	G4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	4	long_note_starts_on_beat	2	2	4	1	3	E-4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	7	long_note_starts_on_beat	1	3/2	5/2	1	2	A#4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	8	long_note_starts_on_beat	2	2	4	1	3	C4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	10	long_note_starts_on_beat	0	2	2	1	1	E-4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	10	long_note_starts_on_beat	2	2	4	1	3	E-4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	11	long_note_starts_on_beat	2	3/2	7/2	1	3	C4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	12	long_note_starts_on_beat	0	2	2	1	1	E-4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	12	long_note_starts_on_beat	2	2	4	1	3	B-3	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	13	long_note_starts_on_beat	0	4	4	1	1,2,3	C4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	14	long_note_starts_on_beat	0	2	2	1	1	E4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	14	long_note_starts_on_beat	2	2	4	1	3	G3	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	16	long_note_starts_on_beat	0	2	2	1	1	C5	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	16	long_note_starts_on_beat	2	2	4	1	3	D5	start
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	17	long_note_starts_on_beat	0	2	2	1	1	D5	stop
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	18	long_note_starts_on_beat	0	3/2	3/2	1	1	F#4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	18	long_note_starts_on_beat	2	2	4	1	3	F#4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	19	long_note_starts_on_beat	2	3/2	7/2	1	3	G4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	20	long_note_starts_on_beat	0	2	2	1	1	G4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	21	long_note_starts_on_beat	2	2	4	1	3	D-4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	23	long_note_starts_on_beat	0	2	2	1	1	G4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	23	long_note_starts_on_beat	2	2	4	1	3	G4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	24	rest_starts_on_beat_crosses_later_beat	0	2	2	1	1	rest	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	28	long_note_starts_on_beat	0	4	4	1	1,2,3	A4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	29	long_note_starts_on_beat	0	4	4	1	1,2,3	A4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	31	long_note_starts_on_beat	0	2	2	1	1	A-4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	31	note_crosses_beat	5/2	1	7/2	1	3	E-4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	33	long_note_starts_on_beat	1	2	3	1	2	D4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	35	long_note_starts_on_beat	0	2	2	1	1	B-4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	36	long_note_starts_on_beat	1	2	3	1	2	F#4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	37	long_note_starts_on_beat	0	4	4	1	1,2,3	F4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	38	long_note_starts_on_beat	0	2	2	1	1	E4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	39	long_note_starts_on_beat	1	2	3	1	2	G4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	42	long_note_starts_on_beat	1	2	3	1	2	D4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	43	long_note_starts_on_beat	0	2	2	1	1	E-4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	43	long_note_starts_on_beat	2	2	4	1	3	F4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	44	long_note_starts_on_beat	0	4	4	1	1,2,3	F4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	45	long_note_starts_on_beat	0	2	2	1	1	F4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	46	long_note_starts_on_beat	0	3/2	3/2	1	1	F4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	46	long_note_starts_on_beat	2	2	4	1	3	F4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	47	long_note_starts_on_beat	0	4	4	1	1,2,3	E4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	48	long_note_starts_on_beat	0	2	2	1	1	C5	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	48	long_note_starts_on_beat	2	2	4	1	3	C5	start
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	49	long_note_starts_on_beat	2	2	4	1	3	G4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	50	long_note_starts_on_beat	0	3	3	1	1,2	F4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	51	long_note_starts_on_beat	0	2	2	1	1	D4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	51	long_note_starts_on_beat	2	2	4	1	3	D4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	52	long_note_starts_on_beat	2	3/2	7/2	1	3	F4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	53	long_note_starts_on_beat	1	2	3	1	2	B-4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	54	long_note_starts_on_beat	1	2	3	1	2	A4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	56	long_note_starts_on_beat	1	2	3	1	2	G4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	59	long_note_starts_on_beat	0	2	2	1	1	C4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violin II	59	long_note_starts_on_beat	2	2	4	1	3	D4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	2	long_note_starts_on_beat	1	2	3	1	2	D-4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	3	long_note_starts_on_beat	0	2	2	1	1	A-3	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	3	long_note_starts_on_beat	2	2	4	1	3	A-3	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	4	long_note_starts_on_beat	0	3/2	3/2	1	1	F4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	6	long_note_starts_on_beat	1	2	3	1	2	B-3	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	7	long_note_starts_on_beat	0	2	2	1	1	F3	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	10	long_note_starts_on_beat	0	2	2	1	1	C5	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	11	long_note_starts_on_beat	1	2	3	1	2	B-4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	13	long_note_starts_on_beat	1	2	3	1	2	C5	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	14	long_note_starts_on_beat	0	2	2	1	1	G5	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	14	long_note_starts_on_beat	2	2	4	1	3	C5	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	15	long_note_starts_on_beat	1	2	3	1	2	F4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	16	long_note_starts_on_beat	0	2	2	1	1	E-4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	16	long_note_starts_on_beat	2	2	4	1	3	D4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	17	long_note_starts_on_beat	0	2	2	1	1	B3	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	18	long_note_starts_on_beat	0	3/2	3/2	1	1	A3	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	18	long_note_starts_on_beat	2	2	4	1	3	A3	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	19	long_note_starts_on_beat	2	3/2	7/2	1	3	C5	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	20	long_note_starts_on_beat	0	2	2	1	1	C5	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	22	note_crosses_beat	3/2	1	5/2	1	2	C5	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	23	long_note_starts_on_beat	0	3	3	1	1,2	B-3	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	25	long_note_starts_on_beat	2	3/2	7/2	1	3	F3	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	26	note_crosses_beat	5/2	1	7/2	1	3	A-4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	27	note_crosses_beat	3/2	1	5/2	1	2	C#4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	28	long_note_starts_on_beat	0	4	4	1	1,2,3	F4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	29	long_note_starts_on_beat	0	4	4	1	1,2,3	C4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	35	long_note_starts_on_beat	0	3	3	1	1,2	G3	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	36	long_note_starts_on_beat	1	2	3	1	2	A3	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	37	long_note_starts_on_beat	2	2	4	1	3	B-3	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	38	long_note_starts_on_beat	0	2	2	1	1	G3	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	41	long_note_starts_on_beat	0	3	3	1	1,2	C4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	42	long_note_starts_on_beat	1	2	3	1	2	G3	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	43	long_note_starts_on_beat	2	2	4	1	3	C#4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	44	long_note_starts_on_beat	0	2	2	1	1	C4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	45	long_note_starts_on_beat	2	2	4	1	3	A3	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	46	long_note_starts_on_beat	0	4	4	1	1,2,3	A-3	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	47	long_note_starts_on_beat	0	4	4	1	1,2,3	G3	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	48	long_note_starts_on_beat	0	2	2	1	1	A-4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	48	long_note_starts_on_beat	2	2	4	1	3	A-4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	49	long_note_starts_on_beat	0	2	2	1	1	F4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	49	long_note_starts_on_beat	2	2	4	1	3	E-4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	50	long_note_starts_on_beat	0	3	3	1	1,2	D4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	51	long_note_starts_on_beat	0	2	2	1	1	B3	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	51	long_note_starts_on_beat	2	2	4	1	3	B3	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	52	long_note_starts_on_beat	2	3/2	7/2	1	3	C4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	53	long_note_starts_on_beat	1	2	3	1	2	G4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	54	long_note_starts_on_beat	2	2	4	1	3	C5	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	55	long_note_starts_on_beat	0	2	2	1	1	B4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	56	long_note_starts_on_beat	2	2	4	1	3	A4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	58	long_note_starts_on_beat	1	2	3	1	2	G4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	59	long_note_starts_on_beat	0	2	2	1	1	F4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Viola	59	long_note_starts_on_beat	2	2	4	1	3	G4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violoncello	2	long_note_starts_on_beat	2	2	4	1	3	A-3	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violoncello	3	long_note_starts_on_beat	2	2	4	1	3	C4	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violoncello	4	long_note_starts_on_beat	0	2	2	1	1	D-3	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violoncello	4	long_note_starts_on_beat	2	2	4	1	3	C3	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violoncello	5	long_note_starts_on_beat	0	2	2	1	1	B-2	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violoncello	5	long_note_starts_on_beat	2	2	4	1	3	C3	start
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violoncello	6	long_note_starts_on_beat	0	2	2	1	1	C3	stop
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violoncello	6	long_note_starts_on_beat	2	2	4	1	3	F3	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violoncello	7	long_note_starts_on_beat	0	3	3	1	1,2	D3	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violoncello	8	long_note_starts_on_beat	1	3/2	5/2	1	2	E-3	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violoncello	10	long_note_starts_on_beat	0	2	2	1	1	A-3	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violoncello	10	long_note_starts_on_beat	2	2	4	1	3	B-3	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violoncello	11	long_note_starts_on_beat	0	2	2	1	1	F3	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violoncello	12	long_note_starts_on_beat	0	4	4	1	1,2,3	G3	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violoncello	13	long_note_starts_on_beat	0	2	2	1	1	A-3	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violoncello	13	long_note_starts_on_beat	2	2	4	1	3	A-3	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violoncello	14	long_note_starts_on_beat	0	2	2	1	1	G3	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violoncello	14	long_note_starts_on_beat	2	2	4	1	3	C3	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violoncello	15	long_note_starts_on_beat	0	4	4	1	1,2,3	C3	start
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violoncello	16	long_note_starts_on_beat	0	2	2	1	1	C3	stop
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violoncello	16	long_note_starts_on_beat	2	2	4	1	3	G2	start
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violoncello	17	long_note_starts_on_beat	0	2	2	1	1	G2	stop
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violoncello	18	long_note_starts_on_beat	0	3/2	3/2	1	1	D3	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violoncello	18	long_note_starts_on_beat	2	2	4	1	3	D3	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violoncello	19	long_note_starts_on_beat	2	3/2	7/2	1	3	C3	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violoncello	20	long_note_starts_on_beat	0	2	2	1	1	C3	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violoncello	21	note_crosses_beat	1/2	1	3/2	1	1	F3	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violoncello	21	long_note_starts_on_beat	2	2	4	1	3	C#3	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violoncello	22	long_note_starts_on_beat	0	2	2	1	1	A-2	
051_tristis_est_anima_mea	data/cpdl/6-voices/reductions/string_quartet/051_tristis_est_anima_mea.musicxml	Violoncello	23	long_note_starts_on_beat	0	2	2	1	1	E-3	
