kind	severity	batch	work_id	title	output_path	part	measure	offset	detail	context
register_jump	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Violin II	63	249	12 semitones from MIDI 65 to 77	prev_dur=1; current_dur=1
register_jump	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Violin II	83	330	12 semitones from MIDI 69 to 57	prev_dur=1; current_dur=1
register_jump	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Violin II	96	382	12 semitones from MIDI 69 to 57	prev_dur=1; current_dur=1
register_jump	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Violin II	121	482	12 semitones from MIDI 72 to 60	prev_dur=2; current_dur=2
register_jump	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Violin II	122	487	12 semitones from MIDI 59 to 71	prev_dur=1; current_dur=1
register_jump	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Violin II	134	534	12 semitones from MIDI 69 to 57	prev_dur=2; current_dur=2
dangling_tie	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Violin II	32	126	tie start without matching continuation	pitches=60
dangling_tie	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Violin II	36	140	tie start without matching continuation	pitches=64
dangling_tie	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Violin II	53	208	tie start without matching continuation	pitches=67
dangling_tie	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Violin II	62	246	tie start without matching continuation	pitches=74
dangling_tie	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Violin II	107	426	tie start without matching continuation	pitches=74
dangling_tie	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Violin II	113	450	tie start without matching continuation	pitches=59
dangling_tie	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Violin II	119	474	tie start without matching continuation	pitches=67
dangling_tie	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Violin II	127	506	tie start without matching continuation	pitches=62
dangling_tie	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Violin II	135	536	tie start without matching continuation	pitches=57
accidental_on_tie_continuation	low	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Violin II	27	104	1 visible accidental(s) on tied continuation	pitches=64
accidental_on_tie_continuation	low	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Violin II	33	128	1 visible accidental(s) on tied continuation	pitches=64
accidental_on_tie_continuation	low	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Violin II	64	252	1 visible accidental(s) on tied continuation	pitches=67
accidental_on_tie_continuation	low	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Violin II	66	260	1 visible accidental(s) on tied continuation	pitches=69
accidental_on_tie_continuation	low	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Violin II	70	276	1 visible accidental(s) on tied continuation	pitches=57
accidental_on_tie_continuation	low	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Violin II	108	428	1 visible accidental(s) on tied continuation	pitches=74
accidental_on_tie_continuation	low	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Violin II	117	464	1 visible accidental(s) on tied continuation	pitches=65
accidental_on_tie_continuation	low	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Violin II	118	468	1 visible accidental(s) on tied continuation	pitches=67
accidental_on_tie_continuation	low	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Violin II	132	524	1 visible accidental(s) on tied continuation	pitches=67
register_jump	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Viola	8	28	13 semitones from MIDI 59 to 72	prev_dur=2; current_dur=2
register_jump	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Viola	14	52	12 semitones from MIDI 67 to 55	prev_dur=2; current_dur=4
register_jump	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Viola	57	226	15 semitones from MIDI 74 to 59	prev_dur=2; current_dur=2
register_jump	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Viola	58	228	12 semitones from MIDI 59 to 71	prev_dur=2; current_dur=4
register_jump	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Viola	62	244	12 semitones from MIDI 62 to 74	prev_dur=1; current_dur=1
register_jump	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Viola	81	322	17 semitones from MIDI 55 to 72	prev_dur=2; current_dur=2
register_jump	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Viola	94	374	12 semitones from MIDI 60 to 72	prev_dur=2; current_dur=2
register_jump	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Viola	128	511	17 semitones from MIDI 76 to 59	prev_dur=1; current_dur=1
register_jump	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Viola	131	520	12 semitones from MIDI 71 to 59	prev_dur=4; current_dur=2
dangling_tie	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Viola	12	46	tie start without matching continuation	pitches=69
dangling_tie	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Viola	26	102	tie start without matching continuation	pitches=64
dangling_tie	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Viola	61	243	tie start without matching continuation	pitches=62
dangling_tie	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Viola	63	251	tie start without matching continuation	pitches=67
dangling_tie	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Viola	68	268	tie continue without matching continuation	pitches=57
dangling_tie	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Viola	69	272	tie continue without matching continuation	pitches=69
dangling_tie	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Viola	91	360	tie start without matching continuation	pitches=64
dangling_tie	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Viola	100	396	tie start without matching continuation	pitches=60
dangling_tie	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Viola	114	452	tie start without matching continuation	pitches=64
dangling_tie	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Viola	115	456	tie start without matching continuation	pitches=60
dangling_tie	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Viola	116	460	tie start without matching continuation	pitches=65
dangling_tie	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Viola	119	472	tie start without matching continuation	pitches=55
dangling_tie	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Viola	128	510	tie start without matching continuation	pitches=76
dangling_tie	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Viola	137	544	tie start without matching continuation	pitches=57
accidental_on_tie_continuation	low	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Viola	7	24	1 visible accidental(s) on tied continuation	pitches=60
accidental_on_tie_continuation	low	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Viola	33	128	1 visible accidental(s) on tied continuation	pitches=60
accidental_on_tie_continuation	low	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Viola	69	272	1 visible accidental(s) on tied continuation	pitches=69
accidental_on_tie_continuation	low	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Viola	107	424	1 visible accidental(s) on tied continuation	pitches=69
accidental_on_tie_continuation	low	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Viola	120	476	1 visible accidental(s) on tied continuation	pitches=67
accidental_on_tie_continuation	low	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Viola	129	512	1 visible accidental(s) on tied continuation	pitches=76
accidental_on_tie_continuation	low	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Viola	138	548	1 visible accidental(s) on tied continuation	pitches=53
register_jump	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Violoncello	44	174	12 semitones from MIDI 55 to 67	prev_dur=4; current_dur=2
register_jump	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Violoncello	50	196	12 semitones from MIDI 55 to 67	prev_dur=1; current_dur=1
register_jump	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Violoncello	50	198	12 semitones from MIDI 67 to 55	prev_dur=1; current_dur=1
register_jump	high	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Violoncello	65	256	19 semitones from MIDI 48 to 67	prev_dur=4; current_dur=1
register_jump	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Violoncello	66	260	17 semitones from MIDI 69 to 52	prev_dur=2; current_dur=4
register_jump	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Violoncello	76	302	12 semitones from MIDI 48 to 60	prev_dur=2; current_dur=2
register_jump	high	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Violoncello	77	306	24 semitones from MIDI 67 to 43	prev_dur=2; current_dur=1
register_jump	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Violoncello	77	307	16 semitones from MIDI 43 to 59	prev_dur=1; current_dur=1
register_jump	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Violoncello	97	384	16 semitones from MIDI 53 to 69	prev_dur=1; current_dur=2
register_jump	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Violoncello	102	404	15 semitones from MIDI 60 to 45	prev_dur=1; current_dur=2
register_jump	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Violoncello	108	430	16 semitones from MIDI 64 to 48	prev_dur=2; current_dur=2
dangling_tie	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Violoncello	65	258	tie start without matching continuation	pitches=69
dangling_tie	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Violoncello	79	312	tie start without matching continuation	pitches=57
dangling_tie	medium	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Violoncello	117	466	tie start without matching continuation	pitches=67
accidental_on_tie_continuation	low	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Violoncello	101	400	1 visible accidental(s) on tied continuation	pitches=60
accidental_on_tie_continuation	low	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Violoncello	114	452	1 visible accidental(s) on tied continuation	pitches=59
accidental_on_tie_continuation	low	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Violoncello	115	456	1 visible accidental(s) on tied continuation	pitches=64
accidental_on_tie_continuation	low	kdf_string_quartet	IV 3-4. Io Tacerò	3-4. Io Tacerò	data/kdf/book4/reductions/string_quartet/book4_03-04_io_tacero.musicxml	Violoncello	116	460	1 visible accidental(s) on tied continuation	pitches=60
register_jump	medium	kdf_string_quartet	IV 5. Che fai meco	5. Che fai meco	data/kdf/book4/reductions/string_quartet/book4_05_che_fai_meco.musicxml	Violin I	19	72	12 semitones from MIDI 67 to 79	prev_dur=2; current_dur=1
register_jump	medium	kdf_string_quartet	IV 5. Che fai meco	5. Che fai meco	data/kdf/book4/reductions/string_quartet/book4_05_che_fai_meco.musicxml	Violin I	26	100	12 semitones from MIDI 76 to 64	prev_dur=2; current_dur=2
register_jump	medium	kdf_string_quartet	IV 5. Che fai meco	5. Che fai meco	data/kdf/book4/reductions/string_quartet/book4_05_che_fai_meco.musicxml	Violin I	26	102	12 semitones from MIDI 64 to 76	prev_dur=2; current_dur=1
register_jump	medium	kdf_string_quartet	IV 5. Che fai meco	5. Che fai meco	data/kdf/book4/reductions/string_quartet/book4_05_che_fai_meco.musicxml	Violin I	34	133	15 semitones from MIDI 64 to 79	prev_dur=2; current_dur=2
register_jump	medium	kdf_string_quartet	IV 5. Che fai meco	5. Che fai meco	data/kdf/book4/reductions/string_quartet/book4_05_che_fai_meco.musicxml	Violin I	42	167	17 semitones from MIDI 84 to 67	prev_dur=1; current_dur=1
register_jump	medium	kdf_string_quartet	IV 5. Che fai meco	5. Che fai meco	data/kdf/book4/reductions/string_quartet/book4_05_che_fai_meco.musicxml	Violin I	43	169	12 semitones from MIDI 64 to 76	prev_dur=1; current_dur=2
register_jump	high	kdf_string_quartet	IV 5. Che fai meco	5. Che fai meco	data/kdf/book4/reductions/string_quartet/book4_05_che_fai_meco.musicxml	Violin I	45	177	27 semitones from MIDI 86 to 59	prev_dur=1; current_dur=1
register_jump	high	kdf_string_quartet	IV 5. Che fai meco	5. Che fai meco	data/kdf/book4/reductions/string_quartet/book4_05_che_fai_meco.musicxml	Violin I	45	178	20 semitones from MIDI 59 to 79	prev_dur=1; current_dur=1
register_jump	medium	kdf_string_quartet	IV 5. Che fai meco	5. Che fai meco	data/kdf/book4/reductions/string_quartet/book4_05_che_fai_meco.musicxml	Violin I	51	202	12 semitones from MIDI 65 to 77	prev_dur=2; current_dur=2
accidental_on_tie_continuation	low	kdf_string_quartet	IV 5. Che fai meco	5. Che fai meco	data/kdf/book4/reductions/string_quartet/book4_05_che_fai_meco.musicxml	Violin I	50	196	1 visible accidental(s) on tied continuation	pitches=72
